BlockID	dist_dtown	lg_den_parc	lg_den_FinSQM2	dist_line	dum_400m	dum_800m	dum_1200m	dum_1600m	dum_2400m	dum_3200m	dum_4800m	dum_6400m	dum_8000m	dum_8000mL	tot_parc	tot_FinSQm2	tot_line_len	Period
6257	12280.0	-5.845060824911021	-3.6989327931823306	8774.0	0	0	0	0	0	0	0	0	0	1	30625.0	65504.164	329934.06	0
6261	13493.0	-5.141971549694199	-2.9026720585712047	10107.0	0	0	0	0	0	0	0	0	0	1	30625.0	65851.164	329934.06	0
6276	13905.0	-6.1474518617514216	-3.8551958031297646	10642.0	0	0	0	0	0	0	0	0	0	1	30625.0	66047.164	329934.06	0
6293	11826.0	-3.9145018219994183	-1.5113812932328012	9235.0	0	0	0	0	0	0	0	0	0	1	30625.0	66300.164	329934.06	0
6403	14094.0	-4.747691426437235	-2.358525306722177	11195.0	0	0	0	0	0	0	0	0	0	1	30625.0	66545.164	329934.06	0
6475	15542.0	-6.3981577030003045	-4.141680524810307	12125.0	0	0	0	0	0	0	0	0	0	1	30625.0	66906.164	329934.06	0
6492	14346.0	-5.6351885725929725	-3.3751171972562934	10254.0	0	0	0	0	0	0	0	0	0	1	30625.0	67270.164	329934.06	0
6587	5649.0	-4.219820209886878	-2.018423090511683	2222.0	0	0	0	0	1	0	0	0	0	0	30625.0	67429.164	329934.06	0
6620	4243.0	-4.392063503325736	-2.0476712592633497	1144.0	0	0	1	0	0	0	0	0	0	0	30625.0	67650.164	329934.06	0
7250	15720.0	-6.393390382585833	-4.253511311674327	7937.0	0	0	0	0	0	0	0	0	1	0	30625.0	67788.164	329934.06	0
7259	10869.0	-6.4367351188886825	-4.368549269543393	6612.0	0	0	0	0	0	0	0	0	1	0	30625.0	67905.164	329934.06	0
7280	12448.0	-5.42742281027017	-2.8568798791952332	6266.0	0	0	0	0	0	0	0	1	0	0	30625.0	68277.164	329934.06	0
7286	11812.0	-5.730846862584914	-3.338149890394967	7520.0	0	0	0	0	0	0	0	0	1	0	30625.0	68524.164	329934.06	0
7309	15727.0	-6.286136268372879	-3.763040417602945	10070.0	0	0	0	0	0	0	0	0	0	1	30625.0	69191.164	329934.06	0
7998	36579.0	-5.915490575442985	-3.76936256763419	29204.0	0	0	0	0	0	0	0	0	0	1	30625.0	69331.164	329934.06	0
8120	33426.0	-5.0784423094884685	-2.8716164593198985	27314.0	0	0	0	0	0	0	0	0	0	1	30625.0	69492.164	329934.06	0
8143	35197.0	-3.8995469073030784	-1.6652828139193954	28889.0	0	0	0	0	0	0	0	0	0	1	30625.0	69835.164	329934.06	0
8145	35389.0	-3.7593530217425095	-1.625282224482994	29079.0	0	0	0	0	0	0	0	0	0	1	30625.0	70652.164	329934.06	0
8153	35798.0	-4.2647470021964455	-1.9593956422467695	29621.0	0	0	0	0	0	0	0	0	0	1	30625.0	70854.164	329934.06	0
8165	37740.0	-6.566424749790734	-4.553587550697948	31456.0	0	0	0	0	0	0	0	0	0	1	30625.0	70957.164	329934.06	0
8171	35978.0	-4.570040654227873	-2.490859384697706	29800.0	0	0	0	0	0	0	0	0	0	1	30625.0	71077.164	329934.06	0
8185	34344.0	-4.5756496255052275	-2.597926011765454	28133.0	0	0	0	0	0	0	0	0	0	1	30625.0	71172.164	329934.06	0
8193	34614.0	-3.4918377745252918	-1.3371095573061458	28386.0	0	0	0	0	0	0	0	0	0	1	30625.0	71886.164	329934.06	0
8208	34993.0	-4.103666930077198	-1.836495183892065	28817.0	0	0	0	0	0	0	0	0	0	1	30625.0	72071.164	329934.06	0
8253	31303.0	-6.3051394348814815	-3.8375313539221456	24300.0	0	0	0	0	0	0	0	0	0	1	30625.0	72658.164	329934.06	0
8280	24613.0	-7.000888207277764	-4.702035134131147	21985.0	0	0	0	0	0	0	0	0	0	1	30625.0	72857.164	329934.06	0
8314	29964.0	-6.551158211943344	-4.247962171345233	24034.0	0	0	0	0	0	0	0	0	0	1	30625.0	73259.164	329934.06	0
8371	32871.0	-6.287808010402286	-4.002250694942599	29885.0	0	0	0	0	0	0	0	0	0	1	30625.0	73452.164	329934.06	0
8392	34028.0	-5.689576991968138	-3.621391135590551	30184.0	0	0	0	0	0	0	0	0	0	1	30625.0	73569.164	329934.06	0
8406	34873.0	-6.386135321782773	-4.249414751557505	31662.0	0	0	0	0	0	0	0	0	0	1	30625.0	73706.164	329934.06	0
8414	35977.0	-6.4948048575694575	-4.112787790988933	32557.0	0	0	0	0	0	0	0	0	0	1	30625.0	73947.164	329934.06	0
8433	23537.0	-6.357139641101539	-4.09706824570773	20328.0	0	0	0	0	0	0	0	0	0	1	30625.0	74129.164	329934.06	0
8468	20307.0	-5.810342413471362	-3.7311611716775235	15015.0	0	0	0	0	0	0	0	0	0	1	30625.0	74369.164	329934.06	0
8507	23841.0	-4.243422541798886	-1.9337923846827916	17908.0	0	0	0	0	0	0	0	0	0	1	30625.0	74777.164	329934.06	0
8576	29795.0	-3.5590882979468064	-1.505369779917707	27428.0	0	0	0	0	0	0	0	0	0	1	30625.0	75456.164	329934.06	0
8579	30069.0	-3.541121417566587	-1.3106725075609098	27677.0	0	0	0	0	0	0	0	0	0	1	30625.0	75966.164	329934.06	0
8581	30205.0	-3.7738595588734585	-1.0160840776989208	27800.0	0	0	0	0	0	0	0	0	0	1	30625.0	77111.164	329934.06	0
8583	30216.0	-3.5813806852214483	-1.5206828490597981	27823.0	0	0	0	0	0	0	0	0	0	1	30625.0	77456.164	329934.06	0
8588	29962.0	-3.457384415937794	-1.3157107225823228	27582.0	0	0	0	0	0	0	0	0	0	1	30625.0	78426.164	329934.06	0
8596	30325.0	-3.19983350757221	-0.9819736981195922	27948.0	0	0	0	0	0	0	0	0	0	1	30625.0	79582.164	329934.06	0
8600	30256.0	-3.5108130248963985	-1.3420210063880136	27875.0	0	0	0	0	0	0	0	0	0	1	30625.0	80467.164	329934.06	0
8601	30353.0	-3.393662916555353	-1.0877743939676965	27982.0	0	0	0	0	0	0	0	0	0	1	30625.0	81276.164	329934.06	0
8607	30492.0	-3.2830297309475496	-1.0729788549952815	28122.0	0	0	0	0	0	0	0	0	0	1	30625.0	82087.164	329934.06	0
8610	30303.0	-3.6421181455600373	-1.5929001189295877	27914.0	0	0	0	0	0	0	0	0	0	1	30625.0	82311.164	329934.06	0
8622	29275.0	-5.087920975053672	-2.695224024143584	26834.0	0	0	0	0	0	0	0	0	0	1	30625.0	83052.164	329934.06	0
8630	29031.0	-4.631690626007088	-2.17735399205305	26621.0	0	0	0	0	0	0	0	0	0	1	30625.0	83906.164	329934.06	0
8632	29913.0	-3.27630860178738	-0.844944841520027	27511.0	0	0	0	0	0	0	0	0	0	1	30625.0	84716.164	329934.06	0
8639	29460.0	-3.9859426557766793	-2.0059392830717364	27056.0	0	0	0	0	0	0	0	0	0	1	30625.0	84907.164	329934.06	0
8641	29284.0	-4.438684716021583	-2.126930865335653	26895.0	0	0	0	0	0	0	0	0	0	1	30625.0	85112.164	329934.06	0
8643	28771.0	-4.9407654517372706	-2.7180489748115013	26363.0	0	0	0	0	0	0	0	0	0	1	30625.0	85446.164	329934.06	0
8646	29564.0	-3.65739051920856	-1.466358928901566	27172.0	0	0	0	0	0	0	0	0	0	1	30625.0	86067.164	329934.06	0
8655	30024.0	-4.28402446326563	-2.1768144936177616	27617.0	0	0	0	0	0	0	0	0	0	1	30625.0	86195.164	329934.06	0
8732	30404.0	-3.825361207271425	-1.7058853709665256	27990.0	0	0	0	0	0	0	0	0	0	1	30625.0	86590.164	329934.06	0
8745	30777.0	-3.743940717171489	-1.679482731570075	28374.0	0	0	0	0	0	0	0	0	0	1	30625.0	86822.164	329934.06	0
8754	30956.0	-4.023787279928882	-2.059999458388216	28540.0	0	0	0	0	0	0	0	0	0	1	30625.0	86914.164	329934.06	0
8791	31695.0	-4.304652072707416	-1.9505436386356525	29258.0	0	0	0	0	0	0	0	0	0	1	30625.0	87366.164	329934.06	0
8800	31794.0	-4.291979004431063	-2.164874220385179	29407.0	0	0	0	0	0	0	0	0	0	1	30625.0	87634.164	329934.06	0
8813	33249.0	-5.422734249160533	-2.997852615870309	30808.0	0	0	0	0	0	0	0	0	0	1	30625.0	87900.164	329934.06	0
8823	30212.0	-4.15866399595627	-1.7504240306444203	27779.0	0	0	0	0	0	0	0	0	0	1	30625.0	88156.164	329934.06	0
8830	30307.0	-3.4613859492439154	-1.2478682114830058	27880.0	0	0	0	0	0	0	0	0	0	1	30625.0	88810.164	329934.06	0
8831	30982.0	-3.648652704364475	-1.416503984037235	28610.0	0	0	0	0	0	0	0	0	0	1	30625.0	90346.164	329934.06	0
8833	30395.0	-3.0694625197790844	-0.9448858468122933	27972.0	0	0	0	0	0	0	0	0	0	1	30625.0	91545.164	329934.06	0
8843	30443.0	-3.2806921815129377	-1.0857155501707947	28042.0	0	0	0	0	0	0	0	0	0	1	30625.0	92485.164	329934.06	0
8852	30761.0	-3.7229114517406967	-1.5500896502799701	28374.0	0	0	0	0	0	0	0	0	0	1	30625.0	93676.164	329934.06	0
8854	30916.0	-3.4796986942213683	-1.2724876278250732	28515.0	0	0	0	0	0	0	0	0	0	1	30625.0	94804.164	329934.06	0
8856	30997.0	-3.8701697379218736	-1.675655373878293	28610.0	0	0	0	0	0	0	0	0	0	1	30625.0	95117.164	329934.06	0
8859	31152.0	-3.647959694457378	-1.5691405146392783	28779.0	0	0	0	0	0	0	0	0	0	1	30625.0	96316.164	329934.06	0
8872	30612.0	-3.508798977221962	-1.3948556016972862	28146.0	0	0	0	0	0	0	0	0	0	1	30625.0	96706.164	329934.06	0
8874	30746.0	-4.035109416753374	-1.938199396893373	28269.0	0	0	0	0	0	0	0	0	0	1	30625.0	96831.164	329934.06	0
8877	30637.0	-4.398773058931614	-2.4120013107938276	28184.0	0	0	0	0	0	0	0	0	0	1	30625.0	97025.164	329934.06	0
8883	30627.0	-3.9728813656283157	-1.905934598728915	28200.0	0	0	0	0	0	0	0	0	0	1	30625.0	97375.164	329934.06	0
8898	39199.0	-6.376133047158821	-4.323054588092786	35806.0	0	0	0	0	0	0	0	0	0	1	30625.0	97601.164	329934.06	0
8907	38224.0	-5.2272579431692545	-3.0658899207074835	34259.0	0	0	0	0	0	0	0	0	0	1	30625.0	97891.164	329934.06	0
8996	44424.0	-6.43940636344976	-4.25329797047675	41325.0	0	0	0	0	0	0	0	0	0	1	30625.0	98198.164	329934.06	0
9015	42399.0	-6.3404718864931615	-4.024501524319718	39641.0	0	0	0	0	0	0	0	0	0	1	30625.0	98405.164	329934.06	0
9044	38231.0	-6.155884802253427	-3.8336655011234315	35679.0	0	0	0	0	0	0	0	0	0	1	30625.0	98615.164	329934.06	0
9091	47233.0	-6.256565374641439	-4.132713735349868	42936.0	0	0	0	0	0	0	0	0	0	1	30625.0	98881.164	329934.06	0
9106	47823.0	-3.4983105717126004	-1.2978248666856205	43130.0	0	0	0	0	0	0	0	0	0	1	30625.0	99357.164	329934.06	0
9107	47846.0	-3.5667124142102815	-1.4815407794463957	43140.0	0	0	0	0	0	0	0	0	0	1	30625.0	99722.164	329934.06	0
9144	37115.0	-6.438194611566004	-4.063446269698556	32486.0	0	0	0	0	0	0	0	0	0	1	30625.0	99959.164	329934.06	0
9145	36392.0	-5.748164773775497	-3.444968686368928	31647.0	0	0	0	0	0	0	0	0	0	1	30625.0	100160.164	329934.06	0
9188	45562.0	-4.511468906864073	-2.3747483670424536	39167.0	0	0	0	0	0	0	0	0	0	1	30625.0	100297.164	329934.06	0
9194	36852.0	-6.1190010493364095	-3.9546481797638737	29952.0	0	0	0	0	0	0	0	0	0	1	30625.0	100443.164	329934.06	0
9202	39754.0	-5.046931958329281	-2.856600255616387	32255.0	0	0	0	0	0	0	0	0	0	1	30625.0	100598.164	329934.06	0
9205	38196.0	-5.676156565951235	-3.030734299569821	30860.0	0	0	0	0	0	0	0	0	0	1	30625.0	101040.164	329934.06	0
9240	42478.0	-5.958551451096815	-3.706913230522891	35200.0	0	0	0	0	0	0	0	0	0	1	30625.0	101397.164	329934.06	0
9263	46497.0	-5.973048858250105	-3.805731498248754	40099.0	0	0	0	0	0	0	0	0	0	1	30625.0	101544.164	329934.06	0
9266	47005.0	-6.098591125526593	-4.107365039718781	40064.0	0	0	0	0	0	0	0	0	0	1	30625.0	101642.164	329934.06	0
9271	50523.0	-5.927045642057662	-3.8021068954320456	43026.0	0	0	0	0	0	0	0	0	0	1	30625.0	102042.164	329934.06	0
9280	48385.0	-5.8166111211095135	-3.571098444467936	42057.0	0	0	0	0	0	0	0	0	0	1	30625.0	102218.164	329934.06	0
9291	51665.0	-6.308865434426157	-4.048794038154417	44720.0	0	0	0	0	0	0	0	0	0	1	30625.0	102582.164	329934.06	0
9339	49772.0	-6.460684082634678	-4.245840245892176	44547.0	0	0	0	0	0	0	0	0	0	1	30625.0	102746.164	329934.06	0
9346	52760.0	-6.096517572868562	-3.914673997905098	47608.0	0	0	0	0	0	0	0	0	0	1	30625.0	102898.164	329934.06	0
9460	6761.0	-3.264581709697205	-1.1077298223955856	3029.0	0	0	0	0	0	1	0	0	0	0	30625.0	103759.164	329934.06	0
9478	6905.0	-3.8115749862538832	-1.7682127115682442	3126.0	0	0	0	0	0	1	0	0	0	0	30625.0	104090.664	329934.06	0
9523	8093.0	-3.7047509161845658	-1.651672477802077	3443.0	0	0	0	0	0	0	1	0	0	0	30625.0	104542.664	329934.06	0
9535	6593.0	-3.5278231599679764	-1.5192229882060588	2978.0	0	0	0	0	0	1	0	0	0	0	30625.0	104950.664	329934.06	0
9541	6525.0	-4.294554389035332	-2.0392819095289676	3056.0	0	0	0	0	0	1	0	0	0	0	30625.0	105130.664	329934.06	0
9547	6792.0	-3.863184014689467	-1.579882801359222	3350.0	0	0	0	0	0	0	1	0	0	0	30625.0	105706.664	329934.06	0
9696	5785.0	-3.7997539625315184	-1.7045846179819675	2317.0	0	0	0	0	1	0	0	0	0	0	30625.0	106080.164	329934.06	0
9850	5561.0	-4.239124214232704	-2.222090887580606	753.0	0	1	0	0	0	0	0	0	0	0	30625.0	106184.164	329934.06	0
9858	5302.0	-3.867938667752055	-2.151935302596822	141.0	1	0	0	0	0	0	0	0	0	0	30625.0	106340.164	329934.06	0
9873	6252.0	-4.318981051020875	-2.1791019856201137	149.0	1	0	0	0	0	0	0	0	0	0	30625.0	106478.164	329934.06	0
10008	5080.0	-3.7998228335654853	-1.817551587239556	1989.0	0	0	0	0	1	0	0	0	0	0	30625.0	106766.164	329934.06	0
10043	5365.0	-3.747489480484855	-1.84439950055973	2000.0	0	0	0	0	1	0	0	0	0	0	30625.0	107006.164	329934.06	0
10053	4996.0	-3.616869185526984	-1.4350256017121283	1814.0	0	0	0	0	1	0	0	0	0	0	30625.0	107614.164	329934.06	0
10062	4581.0	-3.498815797340077	-1.4817824304450888	1611.0	0	0	0	0	1	0	0	0	0	0	30625.0	108238.164	329934.06	0
10122	4475.0	-3.9109799289194287	-1.8918636601504346	1284.0	0	0	0	1	0	0	0	0	0	0	30625.0	108551.664	329934.06	0
10129	4863.0	-3.9109621668071792	-1.8390801690996408	1431.0	0	0	0	1	0	0	0	0	0	0	30625.0	108905.664	329934.06	0
10162	4599.0	-3.079102553362289	-0.9360877565993735	203.0	1	0	0	0	0	0	0	0	0	0	30625.0	112102.664	329934.06	0
10169	5140.0	-3.3343609432884325	-1.2080671486155958	204.0	1	0	0	0	0	0	0	0	0	0	30625.0	113841.414	329934.06	0
10255	5004.0	-3.4086638866149666	-1.2487960222631775	1436.0	0	0	0	1	0	0	0	0	0	0	30625.0	114997.414	329934.06	0
10311	4415.0	-3.5658242100987048	-1.3431077364445236	805.0	0	0	1	0	0	0	0	0	0	0	30625.0	115832.414	329934.06	0
10327	4360.0	-3.709693882278948	-1.3874745943313078	1446.0	0	0	0	1	0	0	0	0	0	0	30625.0	116672.414	329934.06	0
10332	3960.0	-3.4830572344382307	-1.5745721961019248	1061.0	0	0	1	0	0	0	0	0	0	0	30625.0	117239.414	329934.06	0
10335	3887.0	-3.756585396802853	-1.4261716221048046	850.0	0	0	1	0	0	0	0	0	0	0	30625.0	117881.414	329934.06	0
10349	4451.0	-3.5780199641768182	-1.720687499636186	1413.0	0	0	0	1	0	0	0	0	0	0	30625.0	118241.414	329934.06	0
10372	3790.0	-3.3227704209377844	-1.027569990483393	1050.0	0	0	1	0	0	0	0	0	0	0	30625.0	120017.414	329934.06	0
10382	4055.0	-3.156411456676285	-1.1033330407729718	1257.0	0	0	0	1	0	0	0	0	0	0	30625.0	121260.414	329934.06	0
10403	3915.0	-3.2373282585641583	-1.205919804872381	398.0	1	0	0	0	0	0	0	0	0	0	30625.0	122012.914	329934.06	0
10404	3798.0	-3.5280163319369904	-1.4311063284788337	395.0	1	0	0	0	0	0	0	0	0	0	30625.0	122387.914	329934.06	0
10413	3503.0	-3.4099331234324115	-1.3061294157769316	287.0	1	0	0	0	0	0	0	0	0	0	30625.0	123149.914	329934.06	0
10417	3383.0	-3.2849943868241116	-1.1206415363794866	286.0	1	0	0	0	0	0	0	0	0	0	30625.0	124317.914	329934.06	0
10420	3345.0	-3.2058056451912287	-1.0016856544144799	46.0	1	0	0	0	0	0	0	0	0	0	30625.0	125757.914	329934.06	0
10432	3726.0	-3.256928121629087	-1.2357388051585874	309.0	1	0	0	0	0	0	0	0	0	0	30625.0	126597.914	329934.06	0
10443	4660.0	-3.558434281425598	-1.5210077570558496	78.0	1	0	0	0	0	0	0	0	0	0	30625.0	127360.914	329934.06	0
10445	4559.0	-3.3202407155468623	-1.2428728160115512	357.0	1	0	0	0	0	0	0	0	0	0	30625.0	128675.414	329934.06	0
10448	4373.0	-3.19779496984658	-1.0304776283191466	358.0	1	0	0	0	0	0	0	0	0	0	30625.0	130880.414	329934.06	0
10453	4226.0	-3.273530368446106	-1.2823042937221094	359.0	1	0	0	0	0	0	0	0	0	0	30625.0	131566.4	329934.06	0
10469	3839.0	-3.4201758779486995	-1.3062325251301845	222.0	1	0	0	0	0	0	0	0	0	0	30625.0	132346.4	329934.06	0
10471	3686.0	-2.987059443483449	-1.040116184430367	353.0	1	0	0	0	0	0	0	0	0	0	30625.0	133585.4	329934.06	0
10501	4288.0	-3.6309361298773974	-1.541031013386	612.0	0	1	0	0	0	0	0	0	0	0	30625.0	134200.4	329934.06	0
10506	4438.0	-3.4865721408363974	-1.5622928676922208	739.0	0	1	0	0	0	0	0	0	0	0	30625.0	134704.4	329934.06	0
10516	4410.0	-3.2347955973843767	-1.2261954179623953	338.0	1	0	0	0	0	0	0	0	0	0	30625.0	135724.4	329934.06	0
10536	4045.0	-2.883900397631918	-0.842507734989222	207.0	1	0	0	0	0	0	0	0	0	0	30625.0	137814.4	329934.06	0
10574	4465.0	-3.6736505179349326	-1.5244314226155862	833.0	0	0	1	0	0	0	0	0	0	0	30625.0	138660.4	329934.06	0
10597	4101.0	-3.3785146905283705	-1.3140567117210549	484.0	0	1	0	0	0	0	0	0	0	0	30625.0	140284.4	329934.06	0
10604	3914.0	-3.874539807694622	-1.8026578060053138	636.0	0	1	0	0	0	0	0	0	0	0	30625.0	140520.4	329934.06	0
10609	3943.0	-3.595808420555659	-1.4920047062706585	480.0	0	1	0	0	0	0	0	0	0	0	30625.0	141282.4	329934.06	0
10750	3024.0	-3.1089312921854484	-1.0051275771127766	286.0	1	0	0	0	0	0	0	0	0	0	30625.0	142806.4	329934.06	0
10755	2855.0	-3.0824981529048494	-1.0180401468129994	78.0	1	0	0	0	0	0	0	0	0	0	30625.0	143966.4	329934.06	0
10765	2632.0	-3.2911745308568405	-1.286853166371806	50.0	1	0	0	0	0	0	0	0	0	0	30625.0	144774.4	329934.06	0
10767	2498.0	-3.258910797261956	-0.9847529675240121	64.0	1	0	0	0	0	0	0	0	0	0	30625.0	146090.4	329934.06	0
10769	3135.0	-3.4248350020239435	-1.4425637465724999	388.0	1	0	0	0	0	0	0	0	0	0	30625.0	146762.4	329934.06	0
10777	3163.0	-3.3491317764245787	-1.3714081744056372	284.0	1	0	0	0	0	0	0	0	0	0	30625.0	147142.4	329934.06	0
10815	2938.0	-2.9703654872244445	-1.018542438717557	133.0	1	0	0	0	0	0	0	0	0	0	30625.0	149379.9	329934.06	0
10820	3158.0	-3.029918469783144	-1.0255970855430427	352.0	1	0	0	0	0	0	0	0	0	0	30625.0	151601.9	329934.06	0
10826	3391.0	-3.18204761284238	-1.2425283756891512	538.0	0	1	0	0	0	0	0	0	0	0	30625.0	152210.9	329934.06	0
10877	3055.0	-3.1657317260477598	-1.0073692545220079	360.0	1	0	0	0	0	0	0	0	0	0	30625.0	154226.9	329934.06	0
10879	3205.0	-2.9726215458844765	-0.8586782111048944	555.0	0	1	0	0	0	0	0	0	0	0	30625.0	156956.9	329934.06	0
10881	2891.0	-3.6498214710358585	-1.4271049978606358	414.0	0	1	0	0	0	0	0	0	0	0	30625.0	158626.9	329934.06	0
10888	3018.0	-3.8577846538156852	-1.7274508718243602	53.0	1	0	0	0	0	0	0	0	0	0	30625.0	158896.9	329934.06	0
10890	3269.0	-2.986111431517578	-0.8129251608048279	445.0	0	1	0	0	0	0	0	0	0	0	30625.0	161727.9	329934.06	0
11030	2825.0	-3.5281129075088042	-1.1552009052614598	372.0	1	0	0	0	0	0	0	0	0	0	30625.0	162671.9	329934.06	0
11094	2309.0	-3.454539980515668	-1.4745366204285613	376.0	1	0	0	0	0	0	0	0	0	0	30625.0	163340.4	329934.06	0
11286	1927.0	-3.1703874692305734	-0.9008745278295284	57.0	1	0	0	0	0	0	0	0	0	0	30625.0	165944.4	329934.06	0
11345	1848.0	-3.691405696933348	-1.4533595880605579	67.0	1	0	0	0	0	0	0	0	0	0	30625.0	166463.4	329934.06	0
11380	2767.0	-3.0195040038082803	-0.9260823288810494	188.0	1	0	0	0	0	0	0	0	0	0	30625.0	168323.4	329934.06	0
11450	4605.0	-4.298722117239603	-2.3493320844605448	310.0	1	0	0	0	0	0	0	0	0	0	30625.0	168412.4	329934.06	0
11467	4319.0	-3.447855443909468	-1.4435340536312915	25.0	1	0	0	0	0	0	0	0	0	0	30625.0	168614.4	329934.06	0
11520	3465.0	-3.3244162292276753	-1.1397248062565006	207.0	1	0	0	0	0	0	0	0	0	0	30625.0	171674.4	329934.06	0
11573	2899.0	-4.231698910623777	-2.0886841000988774	52.0	1	0	0	0	0	0	0	0	0	0	30625.0	171813.4	329934.06	0
11984	4355.0	-3.6519337206269498	-1.3194952793073151	935.0	0	0	1	0	0	0	0	0	0	0	30625.0	174608.4	329934.06	0
11995	2860.0	-3.9582651707429077	-1.8311603758054216	242.0	1	0	0	0	0	0	0	0	0	0	30625.0	175144.4	329934.06	0
12135	2257.0	-4.252513214307506	-2.413664139952314	120.0	1	0	0	0	0	0	0	0	0	0	30625.0	175213.4	329934.06	0
12151	2652.0	-3.5341107592483443	-1.178084915578367	157.0	1	0	0	0	0	0	0	0	0	0	30625.0	175894.4	329934.06	0
12301	2108.0	-3.084124522076724	-1.1250831439167273	286.0	1	0	0	0	0	0	0	0	0	0	30625.0	177623.4	329934.06	0
12320	2176.0	-3.1660069837672014	-1.0725853021903116	144.0	1	0	0	0	0	0	0	0	0	0	30625.0	178491.4	329934.06	0
12345	2940.0	-3.006527151943949	-0.9751186879310417	544.0	0	1	0	0	0	0	0	0	0	0	30625.0	179996.4	329934.06	0
12372	3275.0	-3.182057838678328	-1.0582061951098058	820.0	0	0	1	0	0	0	0	0	0	0	30625.0	182124.4	329934.06	0
12404	3813.0	-3.8514417982405327	-1.8100491196117119	1319.0	0	0	0	1	0	0	0	0	0	0	30625.0	182454.4	329934.06	0
12413	3529.0	-3.243934324908685	-0.6258862626993039	176.0	1	0	0	0	0	0	0	0	0	0	30625.0	187849.4	329934.06	0
12414	3542.0	-3.766821670315013	-1.0993686940678737	133.0	1	0	0	0	0	0	0	0	0	0	30625.0	190639.4	329934.06	0
12538	2956.0	-3.1190358419033606	-0.7352204440462626	193.0	1	0	0	0	0	0	0	0	0	0	30625.0	194269.4	329934.06	0
12540	2903.0	-3.6103762358856732	-1.0853313986964235	384.0	1	0	0	0	0	0	0	0	0	0	30625.0	196279.4	329934.06	0
12588	2397.0	-3.2525617773889213	-1.0350778372858833	158.0	1	0	0	0	0	0	0	0	0	0	30625.0	197929.4	329934.06	0
12604	1922.0	-3.2376873432596227	-1.1073535466043172	169.0	1	0	0	0	0	0	0	0	0	0	30625.0	198874.4	329934.06	0
12605	2058.0	-3.3320949288505477	-1.4570336422876708	173.0	1	0	0	0	0	0	0	0	0	0	30625.0	199624.4	329934.06	0
12651	2480.0	-3.693067095083915	-1.5500523026790094	357.0	1	0	0	0	0	0	0	0	0	0	30625.0	200180.4	329934.06	0
12689	2331.0	-3.867231716136767	-1.8219087373501097	59.0	1	0	0	0	0	0	0	0	0	0	30625.0	200513.4	329934.06	0
12705	2541.0	-3.027122995414773	-1.0080067183575137	349.0	1	0	0	0	0	0	0	0	0	0	30625.0	202394.4	329934.06	0
12719	2361.0	-3.027800080189155	-0.9160896229287085	348.0	1	0	0	0	0	0	0	0	0	0	30625.0	204851.73	329934.06	0
12802	4562.0	-3.499294235613746	-1.469910462776823	1676.0	0	0	0	0	1	0	0	0	0	0	30625.0	205600.73	329934.06	0
12822	4131.0	-3.2014335485681333	-1.1295515473938154	1444.0	0	0	0	1	0	0	0	0	0	0	30625.0	207370.73	329934.06	0
12823	4226.0	-3.8396665463157005	-1.7061276585049612	1561.0	0	0	0	1	0	0	0	0	0	0	30625.0	207778.73	329934.06	0
12829	4006.0	-3.1670033244464957	-1.1562794711910902	1562.0	0	0	0	1	0	0	0	0	0	0	30625.0	209418.73	329934.06	0
12966	3318.0	-3.3171343572191327	-1.2379531146694094	252.0	1	0	0	0	0	0	0	0	0	0	30625.0	210498.73	329934.06	0
12974	3029.0	-3.4325884999316307	-1.3219988087338064	254.0	1	0	0	0	0	0	0	0	0	0	30625.0	211530.73	329934.06	0
13031	4412.0	-3.8005108677495936	-1.4973148347591574	443.0	0	1	0	0	0	0	0	0	0	0	30625.0	212133.73	329934.06	0
13050	3747.0	-3.6515687395230527	-1.51484816078579	512.0	0	1	0	0	0	0	0	0	0	0	30625.0	212955.73	329934.06	0
13060	3852.0	-3.191218078758872	-0.9034163245423076	402.0	0	1	0	0	0	0	0	0	0	0	30625.0	215283.73	329934.06	0
13072	3482.0	-2.985362291180046	-0.6464080484894236	243.0	1	0	0	0	0	0	0	0	0	0	30625.0	219866.98	329934.06	0
13120	3536.0	-3.2348967475390555	-1.271108929632009	148.0	1	0	0	0	0	0	0	0	0	0	30625.0	220970.98	329934.06	0
13127	3956.0	-3.2774945960234065	-1.2056125927758887	118.0	1	0	0	0	0	0	0	0	0	0	30625.0	222150.98	329934.06	0
13130	4165.0	-3.7526117777535237	-1.5325036789443995	301.0	1	0	0	0	0	0	0	0	0	0	30625.0	222648.98	329934.06	0
13151	3505.0	-3.5322233790517217	-1.4216336851042222	250.0	1	0	0	0	0	0	0	0	0	0	30625.0	223422.98	329934.06	0
13155	3803.0	-3.6089323325525022	-1.4490644918583366	65.0	1	0	0	0	0	0	0	0	0	0	30625.0	224145.48	329934.06	0
13180	3892.0	-3.4146809320621303	-1.3772544356279715	138.0	1	0	0	0	0	0	0	0	0	0	30625.0	225017.48	329934.06	0
13230	4938.0	-4.356331853476731	-1.985263998841216	1669.0	0	0	0	0	1	0	0	0	0	0	30625.0	225252.48	329934.06	0
13232	5096.0	-3.6341143648409044	-1.3692965288151842	1886.0	0	0	0	0	1	0	0	0	0	0	30625.0	226172.48	329934.06	0
13417	5288.0	-2.591750329049958	-0.6522310827873351	1556.0	0	0	0	1	0	0	0	0	0	0	30625.0	233654.48	329934.06	0
