,blockid,dist_dtown,lg_den_parc,lg_den_finsqft,dum_400m,dum_800m,dum_1200m,dum_1600m,dum_2400m,dum_3200m,dum_4800m,dum_6400m,dum_8000m,year
16520,5259,45519,-5.411998,-2.468751,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16521,5260,45978,-3.7072294,-0.56456625,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16522,5261,45242,-5.346508,-1.9464884,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16523,5263,46057,-2.9528892,0.096910015,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16524,5266,46700,-5.429279,-2.8634312,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16525,5267,46887,-4.9370394,-2.0707521,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16526,5269,48346,-5.621554,-2.8401577,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16527,5271,46894,-4.2543545,-1.9239409,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16528,5272,46717,-3.548148,-0.41661718,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16529,5273,46377,-2.3757246,0.8999934,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16530,5274,46481,-2.9021213,0.03739008,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16531,5275,46324,-3.0582836,0.08535558,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16532,5276,46274,-3.371945,-1.0608977,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16533,5279,46194,-3.0412347,-0.36078587,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16534,5280,46102,-3.224718,-0.25781402,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16535,5281,46146,-2.6548426,0.124282785,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16536,5282,46230,-3.7314436,-1.2262937,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16537,5285,46320,-3.5368423,-0.24281734,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16538,5286,46270,-2.7224283,0.038182672,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16539,5287,46224,-3.500648,-0.8158027,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16540,5288,46371,-2.6602328,0.3511684,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16541,5289,46460,-2.8347385,0.72921693,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16542,5290,46715,-4.2984962,-1.2157111,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16543,5292,46384,-3.4056635,-0.4437679,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16544,5294,46383,-2.7542093,0.08163976,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16545,5295,46439,-3.0312352,-0.25598904,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16546,5296,46496,-2.8651698,0.08907269,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16547,5297,46485,-3.343384,-0.38733566,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16548,5302,46647,-3.5143769,-0.431457,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16549,5307,48533,-5.3495407,-2.6561434,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16550,5316,46220,-5.015045,-1.5242443,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16551,5319,48981,-4.9752436,-1.9818071,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16552,5322,50235,-5.1033115,-2.0275822,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16553,5323,52055,-5.571192,-2.732343,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16554,5326,51508,-5.3508706,-2.1175318,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16555,5327,52230,-5.2827196,-2.211539,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16556,5328,50591,-5.2354155,-2.302181,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16557,5329,49827,-5.19197,-2.1218636,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16558,5330,50721,-5.042199,-2.260444,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16559,5332,52927,-5.5368223,-2.9709744,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16560,5333,53167,-5.7609463,-2.5650463,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16561,5334,50649,-5.806508,-3.931447,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16562,5336,51277,-5.627948,-3.06844,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16563,5337,50229,-5.0725946,-2.094371,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16564,5338,48964,-5.68462,-2.4039276,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16565,5340,46846,-5.4766207,-2.4431968,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16566,5341,47308,-6.1938777,-3.8928478,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16567,5343,49925,-5.7294197,-2.1343644,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16568,5344,50591,-5.121402,-1.8846756,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16569,5345,52082,-5.6067557,-2.8400953,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16570,5346,53685,-5.5811,-2.488774,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16571,5347,55322,-5.411857,-2.7216609,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16572,5348,55606,-4.733097,-1.2005973,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16573,5352,52932,-5.8046837,-3.3765488,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16574,5353,52138,-5.149877,-1.6113032,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16575,5354,50921,-5.568002,-2.334546,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16576,5355,48983,-5.571158,-2.938701,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16577,5357,48052,-5.3694577,-1.7622173,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16578,5358,49880,-5.710362,-2.5402472,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16579,5359,51510,-5.5889554,-2.5897162,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16580,5360,53450,-5.338444,-2.0934334,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16581,5361,55170,-5.6351647,-3.133763,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16582,5362,54389,-5.53845,-2.3143055,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16583,5363,55632,-5.6457853,-2.4802442,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16584,5364,56444,-5.6262593,-2.5916307,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16585,5366,56253,-6.1952424,-3.959714,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16586,5367,55789,-5.390243,-1.8262875,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16587,5368,54311,-5.759206,-2.509549,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16588,5370,51806,-5.5700607,-2.6562471,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16589,5371,50762,-5.256517,-2.3161664,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16590,5372,50529,-5.005383,-1.2295544,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16591,5374,51710,-5.1068754,-2.4129534,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16592,5378,53749,-5.9504876,-3.4851046,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16593,5379,55372,-5.5968175,-2.3488445,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16594,5380,56994,-5.5829434,-2.481669,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16595,5381,58282,-5.462447,-2.6990192,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16596,5384,53821,-5.9354725,-3.9268723,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16597,5394,53404,-5.4996376,-2.3079073,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16598,5396,55163,-5.4469585,-2.574511,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16599,5397,54025,-4.6907954,-1.8071339,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16600,5398,56467,-5.4769382,-2.6460288,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16601,5399,57593,-5.270676,-2.5298624,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16602,5400,58723,-5.3539367,-2.7075331,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16603,5401,59490,-5.6546655,-2.7570384,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16604,5402,60391,-5.3667545,-2.6048265,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16605,5404,60814,-5.644586,-2.5333238,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16606,5405,59403,-6.067511,-3.7643151,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16607,5406,58121,-5.69487,-2.909398,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16608,5408,60125,-5.018361,-2.2779987,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16609,5409,60849,-5.1528163,-2.0864902,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16610,5411,61662,-5.535269,-2.630959,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16611,5412,62469,-5.4513607,-2.4558773,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16612,5414,59628,-5.3799553,-2.5243013,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16613,5416,57349,-3.8722355,-0.9909394,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16614,5417,58110,-5.776582,-3.0660415,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16615,5418,56894,-2.6865144,0.33545712,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16616,5419,56791,-2.8442214,0.25123456,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16617,5420,56691,-2.650814,0.6378656,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16618,5421,56529,-3.3486412,-0.4280106,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16619,5422,56608,-3.4823732,-0.33377063,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16620,5423,56727,-3.0708256,0.00054078345,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16621,5424,56838,-3.1952202,-0.44358027,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16622,5425,56939,-3.2196631,0.0047260276,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16623,5426,56874,-3.3471954,-0.64451873,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16624,5427,56478,-4.106695,-1.1968272,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16625,5431,56477,-5.66585,-2.8610294,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16626,5437,55660,-5.7515273,-2.5828335,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16627,5439,57748,-5.6881485,-2.12992,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16628,5440,58712,-5.5156355,-2.237549,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16629,5442,60154,-5.5799365,-2.6662552,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16630,5444,60786,-4.6796913,-2.2419407,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16631,5446,61235,-3.4168484,-0.5902698,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16632,5447,60631,-5.5400662,-2.5336,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16633,5448,61237,-3.8882918,-1.5916266,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16634,5449,60909,-4.12322,-1.3750318,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16635,5450,60190,-5.378264,-2.2133167,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16636,5453,61213,-5.175205,-2.2171547,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16637,5455,61287,-2.5740817,0.4230134,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16638,5456,61355,-2.9726143,-0.17212625,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16639,5457,61432,-3.1029823,-0.57192934,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16640,5458,61450,-3.2633598,-0.41981563,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16641,5459,61370,-3.0609136,-0.42476016,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16642,5460,61499,-3.1215599,-0.3773538,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16643,5461,61546,-3.4199145,-0.6131317,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16644,5462,61564,-5.501847,-2.8987024,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16645,5467,62256,-5.0562477,-2.0031693,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16646,5469,62994,-5.808943,-3.4744892,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16647,5470,64062,-5.12325,-1.9908587,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16648,5472,59780,-5.7166047,-3.0064871,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16649,5473,58368,-5.4617577,-2.3973,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16650,5474,57307,-4.9681277,-1.5465239,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16651,5480,53358,-5.5737386,-2.9744017,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16652,5481,54960,-3.5043688,-0.7441334,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16653,5485,54992,-4.144403,-0.8180671,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16654,5486,54183,-5.5384088,-3.0941038,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16655,5487,54751,-3.6884494,-1.6340919,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16656,5489,54864,-3.3138974,-0.35028654,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16657,5492,55005,-3.1081138,-0.0075709615,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16658,5493,55111,-2.9127002,0.337774,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16659,5494,55216,-3.3756027,-0.7035048,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16660,5495,55281,-3.5933018,-0.66354245,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16661,5496,55154,-3.0411558,0.20461905,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16662,5497,55046,-2.689681,0.5927827,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16663,5498,54951,-2.7856858,0.1733027,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16664,5500,55095,-2.954356,0.14790611,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16665,5501,55204,-3.2928097,-0.6288733,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16666,5502,55271,-3.5463164,-0.53053766,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16667,5503,55137,-2.9905608,0.42840302,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16668,5504,55249,-4.6443005,-2.5204492,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16669,5506,55558,-3.9961913,-0.93743026,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16670,5508,55543,-3.681404,-1.1636804,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16671,5509,55351,-3.0411732,-0.17096452,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16672,5511,55520,-4.0101614,-1.4223979,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16673,5512,55290,-4.207311,-0.8892478,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16674,5519,55896,-4.453359,-1.6371179,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16675,5523,56130,-3.4067955,-0.9918222,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16676,5530,57282,-3.6086,-0.4680859,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16677,5531,58069,-5.362094,-2.854238,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16678,5532,56903,-3.1112835,-0.16936481,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16679,5534,56732,-2.6433008,0.57516885,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16680,5536,56409,-4.7037296,-2.6663032,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16681,5545,56330,-3.4954453,-0.44299176,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16682,5549,56643,-2.8658326,0.15114854,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16683,5550,56700,-3.146748,-0.2567464,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16684,5551,56790,-2.818076,0.1835519,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16685,5552,56862,-3.168899,0.060109213,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16686,5553,56771,-3.5409548,-0.055801462,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16687,5554,56674,-2.9556878,0.33407956,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16688,5555,56609,-2.7651362,0.39267308,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16689,5556,56514,-3.005371,-0.14105792,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16690,5557,56448,-3.3708625,-0.5117242,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16691,5565,4334,-4.300704,-1.8235829,0,1,0,0,0,0,0.0,0.0,0.0,1920.0
16692,5567,4307,-3.5777216,-1.1948644,0,1,0,0,0,0,0.0,0.0,0.0,1920.0
16693,5569,4372,-3.3805957,-0.6096618,0,0,1,0,0,0,0.0,0.0,0.0,1920.0
16694,5571,4518,-3.8790097,-0.67056847,0,1,0,0,0,0,0.0,0.0,0.0,1920.0
16695,5572,4591,-3.625621,-0.47701845,0,0,1,0,0,0,0.0,0.0,0.0,1920.0
16696,5575,4156,-3.087817,-0.4973466,0,1,0,0,0,0,0.0,0.0,0.0,1920.0
16697,5576,4066,-3.3888469,-0.4458473,0,1,0,0,0,0,0.0,0.0,0.0,1920.0
16698,5580,4817,-3.4573772,-0.8891755,0,0,1,0,0,0,0.0,0.0,0.0,1920.0
16699,5583,4777,-3.3561692,-0.23823547,0,0,1,0,0,0,0.0,0.0,0.0,1920.0
16700,5584,4577,-4.1204424,-2.2228153,0,0,1,0,0,0,0.0,0.0,0.0,1920.0
16701,5585,4345,-3.6851861,-0.42155012,0,1,0,0,0,0,0.0,0.0,0.0,1920.0
16702,5586,4438,-4.0077267,-2.1019306,0,1,0,0,0,0,0.0,0.0,0.0,1920.0
16703,5587,4323,-4.445682,-2.4328449,0,1,0,0,0,0,0.0,0.0,0.0,1920.0
16704,5588,4281,-4.3888645,-2.56279,0,1,0,0,0,0,0.0,0.0,0.0,1920.0
16705,5589,4916,-3.4257786,-0.3408451,0,0,1,0,0,0,0.0,0.0,0.0,1920.0
16706,5590,4244,-3.2608066,-0.99152714,0,1,0,0,0,0,0.0,0.0,0.0,1920.0
16707,5591,4430,-3.4464705,-0.80738276,0,1,0,0,0,0,0.0,0.0,0.0,1920.0
16708,5594,4527,-3.99424,-1.5726362,0,1,0,0,0,0,0.0,0.0,0.0,1920.0
16709,5596,4392,-3.9577827,-1.4051147,0,1,0,0,0,0,0.0,0.0,0.0,1920.0
16710,5597,4362,-3.0886836,-0.20063032,0,1,0,0,0,0,0.0,0.0,0.0,1920.0
16711,5598,4336,-2.6804624,0.46052733,0,1,0,0,0,0,0.0,0.0,0.0,1920.0
16712,5599,4311,-2.9531834,0.07967411,0,1,0,0,0,0,0.0,0.0,0.0,1920.0
16713,5600,4287,-2.917173,-0.10365569,0,1,0,0,0,0,0.0,0.0,0.0,1920.0
16714,5601,4092,-3.8446841,-1.6908693,0,1,0,0,0,0,0.0,0.0,0.0,1920.0
16715,5602,4113,-3.7330167,-0.316709,0,1,0,0,0,0,0.0,0.0,0.0,1920.0
16716,5603,4138,-3.1737065,-0.080810435,0,1,0,0,0,0,0.0,0.0,0.0,1920.0
16717,5604,4162,-3.3964124,-0.4365764,0,1,0,0,0,0,0.0,0.0,0.0,1920.0
16718,5605,4198,-2.99326,0.18289702,0,1,0,0,0,0,0.0,0.0,0.0,1920.0
16719,5606,4010,-3.0262024,0.09112413,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16720,5607,3973,-2.8908975,-0.14331926,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16721,5608,3943,-2.7770548,0.37680545,0,1,0,0,0,0,0.0,0.0,0.0,1920.0
16722,5609,3918,-3.251951,-0.35284206,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16723,5610,3897,-3.8755243,-1.761581,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16724,5611,3700,-3.7049437,-0.49650234,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16725,5612,3723,-3.5570457,-0.5980044,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16726,5613,3750,-2.7784615,0.18846522,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16727,5614,3787,-3.1951878,-0.103591114,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16728,5615,3822,-3.0094934,0.35238546,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16729,5616,3856,-2.769986,-0.1896236,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16730,5617,3977,-2.7234247,0.15523182,0,1,0,0,0,0,0.0,0.0,0.0,1920.0
16731,5618,4069,-2.8912346,-0.093967155,0,1,0,0,0,0,0.0,0.0,0.0,1920.0
16732,5619,3950,-2.7148352,0.16855234,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16733,5620,4090,-3.3698082,-0.5956868,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16734,5621,4161,-3.2528691,-0.59213924,0,1,0,0,0,0,0.0,0.0,0.0,1920.0
16735,5622,4253,-3.073585,-0.6084502,0,1,0,0,0,0,0.0,0.0,0.0,1920.0
16736,5623,3217,-2.947499,0.33012086,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16737,5624,3318,-2.9087389,0.32786554,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16738,5625,3466,-3.0471604,-0.36721027,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16739,5626,3471,-3.1984968,-0.4186598,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16740,5627,3603,-2.870674,0.45581552,0,1,0,0,0,0,0.0,0.0,0.0,1920.0
16741,5628,3697,-2.9249945,0.012084309,0,1,0,0,0,0,0.0,0.0,0.0,1920.0
16742,5629,3662,-3.3837554,-0.90329945,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16743,5630,3670,-4.0205894,-1.6626543,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16744,5632,3875,-3.3566864,-0.8049923,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16745,5633,3865,-3.880261,-1.6049495,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16746,5634,3856,-4.388847,-2.3888469,0,1,0,0,0,0,0.0,0.0,0.0,1920.0
16747,5635,3845,-3.0806665,-0.36721104,0,1,0,0,0,0,0.0,0.0,0.0,1920.0
16748,5636,4063,-2.902644,0.19943272,0,1,0,0,0,0,0.0,0.0,0.0,1920.0
16749,5637,4073,-2.801875,0.4471639,0,1,0,0,0,0,0.0,0.0,0.0,1920.0
16750,5640,4156,-4.469213,-1.9949968,0,1,0,0,0,0,0.0,0.0,0.0,1920.0
16751,5641,4142,-3.967033,-0.5299168,0,1,0,0,0,0,0.0,0.0,0.0,1920.0
16752,5642,4247,-3.6746545,-1.2489573,0,1,0,0,0,0,0.0,0.0,0.0,1920.0
16753,5643,4047,-3.8588378,-1.2567779,0,1,0,0,0,0,0.0,0.0,0.0,1920.0
16754,5644,4048,-3.5906413,-1.0051805,0,1,0,0,0,0,0.0,0.0,0.0,1920.0
16755,5645,4144,-4.368144,-1.6521409,0,1,0,0,0,0,0.0,0.0,0.0,1920.0
16756,5646,4195,-3.8026028,-0.5525082,0,1,0,0,0,0,0.0,0.0,0.0,1920.0
16757,5647,4267,-3.317163,-0.0022429249,0,1,0,0,0,0,0.0,0.0,0.0,1920.0
16758,5648,4336,-4.0058665,-2.0564766,0,1,0,0,0,0,0.0,0.0,0.0,1920.0
16759,5649,3941,-3.963545,-1.1293362,0,1,0,0,0,0,0.0,0.0,0.0,1920.0
16760,5650,3970,-3.8790097,-0.6225326,0,1,0,0,0,0,0.0,0.0,0.0,1920.0
16761,5651,3689,-3.5452864,-0.5335751,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16762,5652,3673,-3.1625857,-0.15011762,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16763,5653,3893,-3.7926579,-0.81470567,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16764,5655,3637,-4.1015754,-1.9943652,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16765,5656,3598,-3.0243127,-0.15550049,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16766,5657,3714,-3.9186592,-1.8733363,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16767,5659,3869,-2.9196317,0.11790855,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16768,5660,3799,-3.46828,-0.8667182,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16769,5661,3690,-3.3270524,-0.7311888,0,1,0,0,0,0,0.0,0.0,0.0,1920.0
16770,5663,3576,-3.6634183,-1.7496043,1,0,0,0,0,0,0.0,0.0,0.0,1920.0
16771,5664,3888,-3.1075943,0.06783051,0,1,0,0,0,0,0.0,0.0,0.0,1920.0
16772,5665,3783,-3.5964322,-1.146183,0,1,0,0,0,0,0.0,0.0,0.0,1920.0
16773,5666,3785,-3.265447,-0.45757365,0,1,0,0,0,0,0.0,0.0,0.0,1920.0
16774,5667,3688,-2.8461308,0.39904627,0,1,0,0,0,0,0.0,0.0,0.0,1920.0
16775,5670,3595,-3.4388192,0.300595,0,1,0,0,0,0,0.0,0.0,0.0,1920.0
16776,5671,3472,-2.9309866,0.2961375,0,1,0,0,0,0,0.0,0.0,0.0,1920.0
16777,5672,3385,-3.3228118,-0.37050372,0,1,0,0,0,0,0.0,0.0,0.0,1920.0
16778,5673,3247,-3.5397973,-0.043421175,0,1,0,0,0,0,0.0,0.0,0.0,1920.0
16779,5674,3245,-4.1659265,-2.1836553,0,1,0,0,0,0,0.0,0.0,0.0,1920.0
16780,5676,3173,-3.2442153,0.14174834,0,1,0,0,0,0,0.0,0.0,0.0,1920.0
16781,5677,4444,-3.3068967,-0.7337155,0,0,1,0,0,0,0.0,0.0,0.0,1920.0
16782,5684,4654,-4.2954793,-2.0913591,0,0,1,0,0,0,0.0,0.0,0.0,1920.0
16783,5685,4647,-3.8307168,-1.712342,0,0,1,0,0,0,0.0,0.0,0.0,1920.0
16784,5690,4486,-4.3834023,-2.2562976,0,0,1,0,0,0,0.0,0.0,0.0,1920.0
16785,5691,4501,-3.6865916,-1.4010342,0,0,1,0,0,0,0.0,0.0,0.0,1920.0
16786,5692,4698,-4.299333,-2.2781436,0,0,1,0,0,0,0.0,0.0,0.0,1920.0
16787,5696,4994,-4.0225005,-0.5803344,0,0,0,1,0,0,0.0,0.0,0.0,1920.0
16788,5698,5253,-4.3747025,-1.9664626,0,0,0,0,1,0,0.0,0.0,0.0,1920.0
16789,5709,6372,-5.2083607,-1.7465622,0,0,0,0,0,1,0.0,0.0,0.0,1920.0
