,tractid,dist_dtown,den_parc,den_finsqft,den_line,lg_den_parc,lg_den_finsqft,tot_parc,tot_finsqft,tot_line_len,period,chg_tot_finsqft,chg_den_line,chg_den_finsqft,chg_tot_line_len
1007,147,1955,0.00030004868,0.034803722,0.00031817664,-3.5228083,-1.4583743,45857,3770241.2,325355.22,4,1264186.8,0.0,0.0036624297,15971.0625
1008,147,1955,0.00033023837,0.038417947,0.00031817664,-3.4811726,-1.4154658,62637,5130571.0,389052.62,5,1360329.8,0.0,0.0036142245,63697.406
1009,147,1955,0.0003419446,0.039570913,0.00031817664,-3.4660442,-1.4026239,76354,6164899.5,405158.72,6,1034328.5,0.0,0.0011529662,16106.094
1010,147,1955,0.00035488303,0.040813483,0.00031817664,-3.4499147,-1.3891964,101258,7966129.5,427340.4,7,1801230.0,0.0,0.0012425706,22181.688
1011,147,1955,0.000365357,0.041843366,0.00031817664,-3.4372826,-1.3783734,115969,9111047.0,442741.84,8,1144917.5,0.0,0.0010298826,15401.4375
1012,148,3012,2.2113497e-06,0.00026953896,0.00017069501,-5.6553426,-3.5693784,9229,632441.6,152356.6,0,,,,
1013,148,3012,2.7641872e-06,0.0003626111,0.0006578824,-5.5584326,-3.440559,10910,762540.75,273684.16,1,130099.125,0.0004871874,9.307216e-05,121327.56
1014,148,3012,6.8183285e-06,0.000988885,0.0006578824,-5.166322,-3.0048542,25179,1870330.8,281973.1,2,1107790.0,0.0,0.0006262738,8288.9375
1015,148,3012,7.555445e-06,0.0011288724,0.0006578824,-5.12174,-2.947355,32109,2512180.5,309384.16,3,641849.75,0.0,0.00013998745,27411.062
1016,148,3012,1.1241028e-05,0.0017358741,0.0006578824,-4.949194,-2.7604818,45857,3779661.0,325355.22,4,1267480.5,0.0,0.0006070017,15971.0625
1017,148,3012,1.2530982e-05,0.001924495,0.0006578824,-4.9020147,-2.7156832,62637,5141014.5,389052.62,5,1361353.5,0.0,0.00018862088,63697.406
1018,148,3012,1.3268099e-05,0.00201653,0.0006578824,-4.877191,-2.6953952,76354,6175842.5,405158.72,6,1034828.0,0.0,9.203493e-05,16106.094
1019,148,3012,1.45580525e-05,0.0022145621,0.0006578824,-4.836897,-2.6547122,101258,7978147.0,427340.4,7,1802304.5,0.0,0.00019803224,22181.688
1020,148,3012,1.511089e-05,0.002286411,0.0006578824,-4.82071,-2.6408458,115969,9123454.0,442741.84,8,1145307.0,0.0,7.184874e-05,15401.4375
1021,149,14458,1.6324772e-07,1.6814514e-05,0.0,-6.787153,-4.774316,25179,1870433.8,281973.1,2,,,,
1022,149,14458,1.6324772e-07,1.6814514e-05,0.0,-6.787153,-4.774316,32109,2512283.5,309384.16,3,641849.75,0.0,0.0,27411.062
1023,149,14458,1.6324772e-07,1.6814514e-05,0.0,-6.787153,-4.774316,45857,3779764.0,325355.22,4,1267480.5,0.0,0.0,15971.0625
1024,149,14458,1.6324772e-07,1.6814514e-05,0.0,-6.787153,-4.774316,62637,5141117.5,389052.62,5,1361353.5,0.0,0.0,63697.406
1025,149,14458,6.529909e-07,8.701103e-05,0.0,-6.185093,-4.0604258,76354,6176375.5,405158.72,6,1035258.0,0.0,7.019652e-05,16106.094
1026,149,14458,6.529909e-07,8.701103e-05,0.0,-6.185093,-4.0604258,101258,7978680.0,427340.4,7,1802304.5,0.0,0.0,22181.688
1027,149,14458,1.142734e-06,0.00013043493,0.0,-5.9420547,-3.8846061,115969,9124253.0,442741.84,8,1145573.0,0.0,4.3423897e-05,15401.4375
1028,150,6768,1.754027e-05,0.0017891075,0.0012175071,-4.755964,-2.7473636,45857,3781600.0,325355.22,4,,,,
1029,150,6768,7.503338e-05,0.008628838,0.0012175071,-4.1247454,-2.0640478,62637,5149972.5,389052.62,5,1368372.5,0.0,0.0068397303,63697.406
1030,150,6768,0.00013642432,0.014572598,0.0012175071,-3.8651083,-1.836463,76354,6191330.0,405158.72,6,1041357.5,0.0,0.0059437603,16106.094
1031,150,6768,0.00041122187,0.04623468,0.0012175071,-3.3859239,-1.3350321,101258,8026126.5,427340.4,7,1834796.5,0.0,0.03166208,22181.688
1032,150,6768,0.0007834654,0.095499046,0.0012175071,-3.1059802,-1.0200009,115969,9222255.0,442741.84,8,1196128.5,0.0,0.049264368,15401.4375
1033,151,3164,4.4431017e-06,0.00096415303,0.0,-5.3523135,-3.0158541,9229,633309.6,152356.6,0,,,,
1034,151,3164,9.996978e-06,0.0021693443,0.0,-5.000131,-2.6636715,10910,764493.75,273684.16,1,131184.12,0.0,0.0012051912,121327.56
1035,151,3164,0.00035878047,0.043643083,0.0,-3.445171,-1.3600845,25179,1909724.4,281973.1,2,1145230.6,0.0,0.04147374,8288.9375
1036,151,3164,0.00044542094,0.05808289,0.0,-3.3512294,-1.2359518,32109,2564574.0,309384.16,3,654849.6,0.0,0.014439806,27411.062
1037,151,3164,0.00056760624,0.076537214,0.00064179715,-3.2459528,-1.1161274,45857,3850504.2,325355.22,4,1285930.2,0.00064179715,0.018454324,15971.0625
1038,151,3164,0.0006142588,0.08223697,0.0010985847,-3.2116487,-1.0849329,62637,5224008.0,389052.62,5,1373503.8,0.0004567876,0.0056997538,63697.406
1039,151,3164,0.00063092046,0.084467635,0.0010985847,-3.2000253,-1.0733097,76354,6267374.0,405158.72,6,1043366.0,0.0,0.0022306666,16106.094
1040,151,3164,0.00078309665,0.10508555,0.0010985847,-3.1061847,-0.978457,101258,8120732.0,427340.4,7,1853358.0,0.0,0.020617917,22181.688
1041,151,3164,0.00079198286,0.10627801,0.0010985847,-3.1012843,-0.9735566,115969,9317934.0,442741.84,8,1197202.0,0.0,0.001192458,15401.4375
1042,152,2318,0.00035093405,0.047362424,0.0,-3.4547744,-1.3245661,9229,679196.4,152356.6,0,,,,
1043,152,2318,0.00038809178,0.052239437,0.0,-3.4110656,-1.2820015,10910,815105.56,273684.16,1,135909.19,0.0,0.004877012,121327.56
1044,152,2318,0.00042318518,0.05674312,0.0,-3.3734696,-1.2460868,25179,1964699.5,281973.1,2,1149594.0,0.0,0.0045036823,8288.9375
1045,152,2318,0.00046137505,0.062448543,0.0,-3.3359458,-1.2044777,32109,2625076.8,309384.16,3,660377.25,0.0,0.0057054237,27411.062
1046,152,2318,0.0005233046,0.07180927,0.0,-3.2812455,-1.1438195,45857,3920076.2,325355.22,4,1294999.5,0.0,0.009360727,15971.0625
1047,152,2318,0.00056252663,0.077610336,0.0010309266,-3.249857,-1.1100805,62637,5299200.0,389052.62,5,1379123.8,0.0010309266,0.0058010668,63697.406
1048,152,2318,0.00057284825,0.07926084,0.0010309266,-3.2419605,-1.1009413,76354,6344165.5,405158.72,6,1044965.5,0.0,0.0016505048,16106.094
1049,152,2318,0.0005831698,0.080571756,0.0010309266,-3.234205,-1.0938171,101258,8198793.5,427340.4,7,1854628.0,0.0,0.0013109148,22181.688
1050,152,2318,0.0005862663,0.08103605,0.0018617681,-3.231905,-1.0913217,115969,9396445.0,442741.84,8,1197651.5,0.0008308415,0.00046429783,15401.4375
1051,153,8208,1.0633773e-06,0.00019406635,0.00029553912,-5.9733124,-3.7120497,9229,679561.4,152356.6,0,,,,
1052,153,8208,1.5950659e-06,0.00032645682,0.0004252903,-5.797221,-3.4861743,10910,815719.56,273684.16,1,136158.19,0.00012975116,0.00013239047,121327.56
1053,153,8208,2.6584432e-06,0.00053700554,0.0004252903,-5.5753727,-3.2700212,25179,1965709.5,281973.1,2,1149990.0,0.0,0.00021054872,8288.9375
1054,153,8208,4.7851977e-06,0.00090280734,0.0004252903,-5.3201003,-3.044405,32109,2626774.8,309384.16,3,661065.25,0.0,0.0003658018,27411.062
1055,153,8208,5.8485753e-06,0.0010346661,0.00076515955,-5.2329497,-2.9851997,45857,3922022.2,325355.22,4,1295247.5,0.00033986926,0.00013185875,15971.0625
1056,153,8208,1.7014037e-05,0.0024686304,0.00076515955,-4.7691927,-2.607544,62637,5303843.0,389052.62,5,1381820.8,0.0,0.0014339644,63697.406
1057,153,8208,3.0306253e-05,0.0042450023,0.00076515955,-4.518468,-2.372122,76354,6352149.5,405158.72,6,1048306.5,0.0,0.0017763718,16106.094
1058,153,8208,0.00020895364,0.02893083,0.00076515955,-3.67995,-1.5386391,101258,8253206.5,427340.4,7,1901057.0,0.0,0.024685828,22181.688
1059,153,8208,0.00033868567,0.051311422,0.00076515955,-3.4702032,-1.289786,115969,9492952.0,442741.84,8,1239745.5,0.0,0.022380592,15401.4375
1060,154,1655,9.673769e-05,0.022926833,0.0013599419,-4.0144043,-1.639656,32109,2653318.8,309384.16,3,,,,
1061,154,1655,0.0001027838,0.02435976,0.0013599419,-3.9880753,-1.613327,45857,3950225.2,325355.22,4,1296906.5,0.0,0.0014329273,15971.0625
1062,154,1655,0.000107102445,0.02538328,0.0015190729,-3.9702005,-1.5954523,62637,5333231.0,389052.62,5,1383005.8,0.00015913101,0.0010235198,63697.406
1063,154,1655,0.000107966174,0.025587983,0.0015190729,-3.9667122,-1.5919639,76354,6381774.5,405158.72,6,1048543.5,0.0,0.00020470284,16106.094
1064,154,1655,0.0001088299,0.025792688,0.0015190729,-3.9632518,-1.5885034,101258,8283068.5,427340.4,7,1901294.0,0.0,0.0002047047,22181.688
1065,154,1655,0.00010969363,0.025997391,0.0015190729,-3.9598186,-1.5850703,115969,9523051.0,442741.84,8,1239982.5,0.0,0.00020470284,15401.4375
1066,155,8855,8.370962e-06,0.0005887577,0.00048480622,-5.0772247,-3.2300634,101258,8284264.0,427340.4,7,,,,
1067,155,8855,1.8711562e-05,0.0016252326,0.0009331032,-4.72789,-2.7890844,115969,9526352.0,442741.84,8,1242088.0,0.00044829698,0.001036475,15401.4375
1068,156,25239,1.030245e-05,0.0015258472,5.8306963e-05,-4.9870596,-2.816489,9229,704443.06,152356.6,0,,,,
1069,156,25239,1.0977015e-05,0.0016471012,5.8306963e-05,-4.9595156,-2.7832797,10910,842578.5,273684.16,1,138135.44,0.0,0.00012125401,121327.56
1070,156,25239,1.4840434e-05,0.0022170548,5.8306963e-05,-4.828553,-2.6542237,25179,2001862.6,281973.1,2,1159284.1,0.0,0.0005699536,8288.9375
1071,156,25239,1.5331028e-05,0.002290346,5.8306963e-05,-4.814429,-2.6400988,32109,2690667.0,309384.16,3,688804.4,0.0,7.329113e-05,27411.062
1072,156,25239,1.6434862e-05,0.002484951,5.8306963e-05,-4.784234,-2.6046822,45857,3990746.8,325355.22,4,1300079.8,0.0,0.00019460497,15971.0625
1073,156,25239,1.6741482e-05,0.002531312,0.00010941817,-4.776206,-2.5966544,62637,5374508.5,389052.62,5,1383761.8,5.111121e-05,4.6361005e-05,63697.406
1074,156,25239,1.8151937e-05,0.0027199544,0.00010941817,-4.741077,-2.5654383,76354,6426128.0,405158.72,6,1051619.5,0.0,0.00018864241,16106.094
1075,156,25239,1.9746363e-05,0.0029613737,0.00010941817,-4.704513,-2.5285068,101258,8332554.5,427340.4,7,1906426.5,0.0,0.0002414193,22181.688
1076,156,25239,2.072755e-05,0.003130452,0.00010941817,-4.683452,-2.5043929,115969,9577400.0,442741.84,8,1244845.5,0.0,0.00016907835,15401.4375
1077,158,5699,5.575379e-06,0.0007006393,0.004560541,-5.2537255,-3.1545055,9229,705197.06,152356.6,0,,,,
1078,158,5699,1.0221528e-05,0.0012776911,0.004560541,-4.990484,-2.8935742,10910,843953.5,273684.16,1,138756.44,0.0,0.0005770518,121327.56
1079,158,5699,1.8584597e-05,0.0021121395,0.004560541,-4.730847,-2.6752775,25179,2004135.6,281973.1,2,1160182.1,0.0,0.0008344484,8288.9375
1080,158,5699,2.3230747e-05,0.0028564525,0.004560541,-4.633937,-2.544173,32109,2693741.0,309384.16,3,689605.4,0.0,0.000744313,27411.062
1081,158,5699,2.6018435e-05,0.0032448706,0.004560541,-4.5847187,-2.4888027,45857,3994238.8,325355.22,4,1300497.8,0.0,0.0003884181,15971.0625
1082,158,5699,4.924918e-05,0.0058114035,0.004560541,-4.307601,-2.235719,62637,5380762.5,389052.62,5,1386523.8,0.0,0.002566533,63697.406
1083,158,5699,7.4338386e-05,0.008341896,0.006115855,-4.128787,-2.078735,76354,6435105.0,405158.72,6,1054342.5,0.0015553143,0.0025304928,16106.094
1084,158,5699,0.00014124294,0.014978343,0.006115855,-3.8500333,-1.8245362,101258,8348673.5,427340.4,7,1913568.5,0.0,0.0066364463,22181.688
1085,158,5699,0.00017655367,0.018091116,0.006115855,-3.7531233,-1.7425346,115969,9664597.0,442741.84,8,1315923.5,0.0,0.0031127734,15401.4375
1086,159,18071,1.1159606e-07,1.21639705e-05,0.0003818893,-6.952351,-4.9149246,62637,5380871.5,389052.62,5,,,,
1087,159,18071,3.3478818e-07,4.6200767e-05,0.0003818893,-6.4752297,-4.335351,76354,6435519.0,405158.72,6,1054647.5,0.0,3.4036795e-05,16106.094
1088,159,18071,4.4638423e-07,5.5128454e-05,0.0003818893,-6.3502913,-4.258624,101258,8349167.5,427340.4,7,1913648.5,0.0,8.927687e-06,22181.688
1089,159,18071,5.579803e-07,6.472571e-05,0.0003818893,-6.2533813,-4.1889234,115969,9665177.0,442741.84,8,1316009.5,0.0,9.597257e-06,15401.4375
1090,161,7709,4.8397246e-06,0.0008130737,0.0,-5.3151793,-3.08987,9229,706709.06,152356.6,0,,,,
1091,161,7709,6.9907132e-06,0.0011744398,0.0,-5.1554785,-2.9301693,10910,846137.5,273684.16,1,139428.44,0.0,0.00036136608,121327.56
1092,161,7709,1.39814265e-05,0.002048279,0.0,-4.8544483,-2.6886108,25179,2007944.6,281973.1,2,1161807.1,0.0,0.00087383913,8288.9375
1093,161,7709,1.5594667e-05,0.0022196409,0.0,-4.807024,-2.6537173,32109,2697868.8,309384.16,3,689924.1,0.0,0.00017136196,27411.062
1094,161,7709,3.1727082e-05,0.004727335,0.0,-4.49857,-2.3253837,45857,4003029.8,325355.22,4,1305161.0,0.0,0.0025076943,15971.0625
1095,161,7709,4.1406533e-05,0.0064956495,0.00018518559,-4.382931,-2.1873775,62637,5392951.0,389052.62,5,1389921.2,0.00018518559,0.0017683143,63697.406
1096,161,7709,6.3454165e-05,0.009438807,0.00018518559,-4.19754,-2.0250828,76354,6453071.5,405158.72,6,1060120.5,0.0,0.0029431577,16106.094
1097,161,7709,0.00014088975,0.0182068,0.00018518559,-3.8511207,-1.7397664,101258,8383025.0,427340.4,7,1929953.5,0.0,0.008767992,22181.688
1098,161,7709,0.00018498502,0.02322487,0.00018518559,-3.7328634,-1.6340467,115969,9708366.0,442741.84,8,1325341.0,0.0,0.0050180703,15401.4375
1099,162,5922,4.1920684e-06,0.00046112755,0.0009842528,-5.3775716,-3.336179,45857,4003799.8,325355.22,4,,,,
1100,162,5922,5.9886693e-06,0.0006288103,0.0009842528,-5.2226696,-3.2014804,62637,5394001.0,389052.62,5,1390201.2,0.0,0.00016768277,63697.406
1101,162,5922,1.9163743e-05,0.0019331425,0.0009842528,-4.7175198,-2.713736,76354,6456299.5,405158.72,6,1062298.5,0.0,0.0013043322,16106.094
1102,162,5922,7.186404e-05,0.008324729,0.0009842528,-4.1434884,-2.07963,101258,8396926.0,427340.4,7,1940626.5,0.0,0.0063915867,22181.688
1103,162,5922,9.701645e-05,0.011908769,0.0009842528,-4.0131545,-1.9241332,115969,9728252.0,442741.84,8,1331326.0,0.0,0.0035840394,15401.4375
1104,163,24751,6.2567866e-05,0.009688952,0.0,-4.2036486,-2.0137231,9229,819133.9,152356.6,0,,,,
1105,163,24751,6.532568e-05,0.010058365,0.0,-4.184916,-1.9974726,10910,962848.75,273684.16,1,143714.88,0.0,0.00036941282,121327.56
1106,163,24751,6.8514404e-05,0.010492491,0.0,-4.164218,-1.9791214,25179,2129693.2,281973.1,2,1166844.5,0.0,0.00043412577,8288.9375
1107,163,24751,7.058276e-05,0.010878352,0.0,-4.1513014,-1.9634368,32109,2824094.5,309384.16,3,694401.25,0.0,0.00038586184,27411.062
1108,163,24751,7.282348e-05,0.011526433,0.0,-4.1377287,-1.938305,45857,4137545.5,325355.22,4,1313451.0,0.0,0.0006480804,15971.0625
1109,163,24751,7.4030024e-05,0.0117197195,6.731165e-05,-4.1305923,-1.9310827,62637,5529989.5,389052.62,5,1392444.0,6.731165e-05,0.00019328669,63697.406
1110,163,24751,7.515039e-05,0.011919877,6.731165e-05,-4.1240687,-1.9237282,76354,6594610.5,405158.72,6,1064621.0,0.0,0.00020015705,16106.094
1111,163,24751,7.644311e-05,0.012034207,0.0001369034,-4.1166615,-1.9195825,101258,8536564.0,427340.4,7,1941953.5,6.959175e-05,0.00011433009,22181.688
1112,163,24751,7.833911e-05,0.012461752,0.00017158745,-4.1060214,-1.9044209,115969,9872851.0,442741.84,8,1336287.0,3.4684053e-05,0.00042754505,15401.4375
1113,164,7606,1.261969e-05,0.0021011783,0.00042319763,-4.8989515,-2.6775372,25179,2133689.2,281973.1,2,,,,
1114,164,7606,1.6300433e-05,0.0025950288,0.00042319763,-4.787801,-2.5858579,32109,2829029.8,309384.16,3,695340.5,0.0,0.00049385056,27411.062
1115,164,7606,2.1558637e-05,0.0034321349,0.00042319763,-4.6663785,-2.4644356,45857,4144072.8,325355.22,4,1315043.0,0.0,0.000837106,15971.0625
1116,164,7606,5.363368e-05,0.007076823,0.00042319763,-4.270562,-2.1501617,62637,5543448.0,389052.62,5,1399375.2,0.0,0.0036446883,63697.406
1117,164,7606,0.00011410303,0.014364647,0.00042319763,-3.9427028,-1.842705,76354,6621929.0,405158.72,6,1078481.0,0.0,0.0072878236,16106.094
1118,164,7606,0.0002807881,0.035929013,0.00064279814,-3.5516212,-1.4445547,101258,8604893.0,427340.4,7,1982964.0,0.00021960051,0.021564366,22181.688
1119,164,7606,0.0004884872,0.06789972,0.00064279814,-3.3111467,-1.1681321,115969,10001982.0,442741.84,8,1397089.0,0.0,0.031970706,15401.4375
1120,165,5071,2.2609234e-05,0.0030371738,0.001946744,-4.6457143,-2.5175304,25179,2138391.0,281973.1,2,,,,
1121,165,5071,3.8758688e-05,0.005046381,0.001946744,-4.411631,-2.29702,32109,2836841.8,309384.16,3,698450.75,0.0,0.0020092074,27411.062
1122,165,5071,7.622542e-05,0.00964728,0.001946744,-4.1179004,-2.0155952,45857,4159007.0,325355.22,4,1322165.2,0.0,0.004600899,15971.0625
1123,165,5071,0.00014728302,0.017289389,0.0020781327,-3.8318474,-1.7622204,62637,5570212.5,389052.62,5,1411205.5,0.00013138866,0.007642109,63697.406
1124,165,5071,0.00021640268,0.024709981,0.0020781327,-3.6647375,-1.6071275,76354,6660181.0,405158.72,6,1089968.5,0.0,0.007420592,16106.094
1125,165,5071,0.0004909434,0.058926716,0.0020781327,-3.3089685,-1.2296878,101258,8696114.0,427340.4,7,2035933.0,0.0,0.034216736,22181.688
1126,165,5071,0.0006240149,0.07567763,0.0020781327,-3.2048051,-1.1210325,115969,10119134.0,442741.84,8,1423020.0,0.0,0.016750917,15401.4375
1127,166,2866,0.00031519838,0.039729368,0.0,-3.501416,-1.4008883,9229,858081.94,152356.6,0,,,,
1128,166,2866,0.00034784028,0.0449033,0.0,-3.45862,-1.3477217,10910,1006869.0,273684.16,1,148787.06,0.0,0.0051739328,121327.56
1129,166,2866,0.00046106687,0.059533708,0.0,-3.336236,-1.225237,25179,2196754.0,281973.1,2,1189885.0,0.0,0.014630407,8288.9375
1130,166,2866,0.00051513006,0.06669842,0.0,-3.288083,-1.1758845,32109,2902228.5,309384.16,3,705474.5,0.0,0.0071647093,27411.062
1131,166,2866,0.00063549704,0.08104567,0.0,-3.1968865,-1.0912702,45857,4238459.0,325355.22,4,1336230.5,0.0,0.014347255,15971.0625
1132,166,2866,0.0007956464,0.101695046,0.0008152948,-3.0992799,-0.9927002,62637,5669907.5,389052.62,5,1431448.5,0.0008152948,0.020649374,63697.406
1133,166,2866,0.0008446092,0.10718944,0.0008152948,-3.0733442,-0.969848,76354,6765262.5,405158.72,6,1095355.0,0.0,0.0054943934,16106.094
1134,166,2866,0.00093233434,0.11696369,0.0008152948,-3.0304284,-0.93194896,101258,8810778.0,427340.4,7,2045515.5,0.0,0.009774253,22181.688
1135,166,2866,0.0009853775,0.123200305,0.0024637415,-3.0063975,-0.90938824,115969,10239912.0,442741.84,8,1429134.0,0.0016484467,0.006236613,15401.4375
1136,167,3586,9.6238364e-05,0.023674637,0.0,-4.0166516,-1.6257167,9229,869151.94,152356.6,0,,,,
1137,167,3586,0.00013045645,0.032092284,0.0006870521,-3.8845344,-1.4935994,10910,1021875.0,273684.16,1,152723.06,0.0006870521,0.008417647,121327.56
1138,167,3586,0.00030582413,0.05698523,0.0006870521,-3.5145283,-1.2442377,25179,2223399.8,281973.1,2,1201524.8,0.0,0.024892945,8288.9375
1139,167,3586,0.00042986468,0.079657234,0.0006870521,-3.3666682,-1.0987748,32109,2939475.2,309384.16,3,716075.5,0.0,0.022672005,27411.062
1140,167,3586,0.0005282417,0.09613999,0.0006870521,-3.2771673,-1.0170959,45857,4283413.0,325355.22,4,1343937.8,0.0,0.016482756,15971.0625
1141,167,3586,0.0006137869,0.11028781,0.006564866,-3.2119825,-0.9574725,62637,5721477.0,389052.62,5,1438064.0,0.005877814,0.014147818,63697.406
1142,167,3586,0.0006501436,0.11556303,0.006564866,-3.1869907,-0.9371811,76354,6819298.5,405158.72,6,1097821.5,0.0,0.0052752197,16106.094
1143,167,3586,0.0006693913,0.1189843,0.006564866,-3.17432,-0.92451036,101258,8866414.0,427340.4,7,2047115.5,0.0,0.0034212694,22181.688
1144,167,3586,0.0006779458,0.12050486,0.006564866,-3.1688051,-0.91899544,115969,10296259.0,442741.84,8,1429845.0,0.0,0.0015205666,15401.4375
1145,168,22915,1.6483263e-07,3.2878615e-05,0.0,-6.7829566,-4.4830866,9229,872143.94,152356.6,0,,,,
1146,168,22915,1.7582147e-07,3.4406065e-05,0.0,-6.754928,-4.463365,10910,1025006.0,273684.16,1,152862.06,0.0,1.5274491e-06,121327.56
1147,168,22915,3.1867643e-07,6.3713305e-05,0.0,-6.49665,-4.19577,25179,2229197.8,281973.1,2,1204191.8,0.0,2.930724e-05,8288.9375
1148,168,22915,3.406541e-07,6.662535e-05,9.037429e-06,-6.467686,-4.1763606,32109,2945538.2,309384.16,3,716340.5,9.037429e-06,2.912042e-06,27411.062
1149,168,22915,4.3955367e-07,8.307565e-05,9.037429e-06,-6.356988,-4.0805264,45857,4290973.0,325355.22,4,1345434.8,0.0,1.64503e-05,15971.0625
1150,168,22915,5.8240863e-07,0.00010666869,1.35197015e-05,-6.234772,-3.971963,62637,5731184.0,389052.62,5,1440211.0,4.4822727e-06,2.3593042e-05,63697.406
1151,168,22915,7.1427473e-07,0.00012183329,1.35197015e-05,-6.146135,-3.914234,76354,6830385.5,405158.72,6,1099201.5,0.0,1.5164602e-05,16106.094
1152,168,22915,7.911966e-07,0.00013355838,1.35197015e-05,-6.1017156,-3.8743289,101258,8878568.0,427340.4,7,2048182.5,0.0,1.1725089e-05,22181.688
1153,168,22915,8.681185e-07,0.00014214066,1.35197015e-05,-6.061421,-3.8472817,115969,10309194.0,442741.84,8,1430626.0,0.0,8.582283e-06,15401.4375
1154,169,3697,8.655261e-05,0.016358443,0.0,-4.06272,-1.7862581,9229,882349.94,152356.6,0,,,,
1155,169,3697,0.00012502044,0.01629433,0.001440136,-3.903019,-1.7879635,10910,1035172.0,273684.16,1,152822.06,0.001440136,-6.4112246e-05,121327.56
1156,169,3697,0.0003253737,0.047274884,0.001440136,-3.4876175,-1.3253695,25179,2258692.5,281973.1,2,1223520.5,0.0,0.030980553,8288.9375
1157,169,3697,0.00045039415,0.06547309,0.001440136,-3.3464072,-1.1839372,32109,2986386.8,309384.16,3,727694.25,0.0,0.018198203,27411.062
1158,169,3697,0.0005850315,0.083502,0.001440136,-3.2328207,-1.0783031,45857,4343069.5,325355.22,4,1356682.8,0.0,0.018028915,15971.0625
1159,169,3697,0.0006844067,0.09705902,0.001440136,-3.1646857,-1.0129641,62637,5791739.0,389052.62,5,1448669.5,0.0,0.013557017,63697.406
1160,169,3697,0.0007421085,0.10563531,0.0020134437,-3.1295326,-0.9761909,76354,6896291.0,405158.72,6,1104552.0,0.00057330774,0.008576289,16106.094
1161,169,3697,0.0008238526,0.11727116,0.0020134437,-3.0841506,-0.9308088,101258,8951733.0,427340.4,7,2055442.0,0.0,0.011635855,22181.688
1162,169,3697,0.0008398809,0.11828774,0.0030081,-3.0757823,-0.92706025,115969,10382993.0,442741.84,8,1431260.0,0.0009946562,0.0010165796,15401.4375
